date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:31:53	6015/6015	---M-Z	200	added ('OK')	text/css	etag:W/%225b6d27b6-177f%22	http://jasoseol.com/assets/business-5e6ac191dec72ebcd0adaebc1dcf31b08842c7066a5a9dbcce551ce11fbb8234.css	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/business-5e6ac191dec72ebcd0adaebc1dcf31b08842c7066a5a9dbcce551ce11fbb8234.css	(from http://jasoseol.com/business)
11:31:54	12085/12085	---M--	200	added ('OK')	image/png	etag:%2251127423bc17ad0c5073302dfcbc2f9b%22	http://jasoseol.s3-ap-northeast-2.amazonaws.com/blog_posts/thumbnails/000/000/043/thumb/%ec%9e%90%ec%82%b0_2.png?1514446759	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.s3-ap-northeast-2.amazonaws.com/blog_posts/thumbnails/000/000/043/thumb/%ec%9e%90%ec%82%b0_2b1b3.png	(from http://jasoseol.com/blog)
11:32:04	966877/966877	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b6a8ed7-ec0dd%22	http://jasoseol.com/assets/application-3065a555ec56b1b69567563272f01bd31ddb2853cfcce4776ef6c716e53b64a4.js	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/application-3065a555ec56b1b69567563272f01bd31ddb2853cfcce4776ef6c716e53b64a4.js	(from http://jasoseol.com/blog)
11:32:05	6776/6776	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-1a78%22	http://jasoseol.com/assets/partner_company/BGF%eb%a6%ac%ed%85%8c%ec%9d%bc-6d63141de54486ac66d5b0a17a1ff46f574b91dd49e83f6c5f343864e41d3f44.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/partner_company/BGF%eb%a6%ac%ed%85%8c%ec%9d%bc-6d63141de54486ac66d5b0a17a1ff46f574b91dd49e83f6c5f343864e41d3f44.png	(from http://jasoseol.com/business)
11:32:07	12800/12800	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-3200%22	http://jasoseol.com/assets/partner_company/%ec%8b%a0%ed%95%9c%ec%b9%b4%eb%93%9c-63add4c7b45e2fd4401b9fb2cdb6f7e2f9d32d77f9bcdbf018c379d8d1bce196.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/partner_company/%ec%8b%a0%ed%95%9c%ec%b9%b4%eb%93%9c-63add4c7b45e2fd4401b9fb2cdb6f7e2f9d32d77f9bcdbf018c379d8d1bce196.png	(from http://jasoseol.com/business)
11:32:08	4890/4890	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-131a%22	http://jasoseol.com/assets/partner_company/%ed%8f%ac%ec%8a%a4%ec%bd%94-e756a50b4dd3e05f5dc1a4acdba22426440ad7e31fc4509e9b34ba18b50bb882.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/partner_company/%ed%8f%ac%ec%8a%a4%ec%bd%94-e756a50b4dd3e05f5dc1a4acdba22426440ad7e31fc4509e9b34ba18b50bb882.png	(from http://jasoseol.com/business)
11:32:09	2864/2864	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-b30%22	http://jasoseol.com/assets/partner_company/NHN%ec%97%94%ed%84%b0%ed%85%8c%ec%9d%b8%eb%a8%bc%ed%8a%b8-31fce5f925ae8ac11c32941dd0396f01b0fd3da6c21381bbe11dbae148a756e9.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/partner_company/NHN%ec%97%94%ed%84%b0%ed%85%8c%ec%9d%b8%eb%a8%bc%ed%8a%b8-31fce5f925ae8ac11c32941dd0396f01b0fd3da6c21381bbe11dbae148a756e9.png	(from http://jasoseol.com/business)
11:32:10	7970/7970	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-1f22%22	http://jasoseol.com/assets/partner_company/%ea%b2%8c%ec%9e%84%eb%b9%8c-674fc4b26c663e3631e7fffd089a04220ba7468a3c3cffcda3391b685cccdd53.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/partner_company/%ea%b2%8c%ec%9e%84%eb%b9%8c-674fc4b26c663e3631e7fffd089a04220ba7468a3c3cffcda3391b685cccdd53.png	(from http://jasoseol.com/business)
11:32:11	4765/4765	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-129d%22	http://jasoseol.com/assets/partner_company/%ec%9e%a1%ec%bd%94%eb%a6%ac%ec%95%84-944ba7459744d3b7501e024e4512d16b6d8d396e5a3e85c835dd47e2a417d263.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/partner_company/%ec%9e%a1%ec%bd%94%eb%a6%ac%ec%95%84-944ba7459744d3b7501e024e4512d16b6d8d396e5a3e85c835dd47e2a417d263.png	(from http://jasoseol.com/business)
11:32:16	156465/156465	---MCZ	200	added ('OK')	image/png	etag:W/%2259b81ff7-26331%22	http://jasoseol.com/assets/main_img-2146dd556cd6c8e0d01df42f76c1ed8177cfba593037d30418b3d99e81e9d73b.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main_img-2146dd556cd6c8e0d01df42f76c1ed8177cfba593037d30418b3d99e81e9d73b.png	(from http://jasoseol.com/business)
11:32:24	72449/72449	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2259b8212d-11b01%22	http://jasoseol.com/assets/fontawesome-webfont-9f8288933d2c87ab3cdbdbda5c9fa1e1e139b01c7c1d1983f91a13be85173975.eot?v=4.4.0	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/fontawesome-webfont-9f8288933d2c87ab3cdbdbda5c9fa1e1e139b01c7c1d1983f91a13be8517397593e3.eot	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:32:27	64464/64464	---MCZ	200	added ('OK')	application/octet-stream	etag:W/%2259b82129-fbd0%22	http://jasoseol.com/assets/fontawesome-webfont-3c4a1bb7ce3234407184f0d80cc4dec075e4ad616b44dcc5778e1cfb1bc24019.woff2?v=4.4.0	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/fontawesome-webfont-3c4a1bb7ce3234407184f0d80cc4dec075e4ad616b44dcc5778e1cfb1bc2401993e3.woff2	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:32:38	83760/83760	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2259b8212d-14730%22	http://jasoseol.com/assets/fontawesome-webfont-66db52b456efe7e29cec11fa09421d03cb09e37ed1b567307ec0444fd605ce31.woff?v=4.4.0	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/fontawesome-webfont-66db52b456efe7e29cec11fa09421d03cb09e37ed1b567307ec0444fd605ce3193e3.woff	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:32:42	253487/253487	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259b8212d-3de2f%22	http://jasoseol.com/assets/fontawesome-webfont-4f1f9ffe01469bbd03b254ec563c304dd92276514110364148cb7ffdd75d3297.svg?v=4.4.0	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/fontawesome-webfont-4f1f9ffe01469bbd03b254ec563c304dd92276514110364148cb7ffdd75d329793e3.svg	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:32:42	1564/1564	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Aug%202018%2002:32:42%20GMT	http://jasoseol.com/assets/twitter/fonts/glyphicons-halflings-regular.eot	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/twitter/fonts/glyphicons-halflings-regular.eot	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:32:42	1564/1564	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Aug%202018%2002:32:42%20GMT	http://jasoseol.com/assets/twitter/fonts/glyphicons-halflings-regular.eot?	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/twitter/fonts/glyphicons-halflings-regulard41d.eot	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:32:42	1564/1564	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Aug%202018%2002:32:42%20GMT	http://jasoseol.com/assets/twitter/fonts/glyphicons-halflings-regular.woff	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/twitter/fonts/glyphicons-halflings-regular.woff	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:32:43	1564/1564	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Aug%202018%2002:32:43%20GMT	http://jasoseol.com/assets/twitter/fonts/glyphicons-halflings-regular.ttf	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/twitter/fonts/glyphicons-halflings-regular.ttf	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:32:43	141564/141564	---MCZ	200	added ('OK')	application/octet-stream	etag:W/%2259b8212d-228fc%22	http://jasoseol.com/assets/fontawesome-webfont-c2a9333b008247abd42354df966498b4c2f1aa51a10b7e178a4f5df2edea4ce1.ttf?v=4.4.0	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/fontawesome-webfont-c2a9333b008247abd42354df966498b4c2f1aa51a10b7e178a4f5df2edea4ce193e3.ttf	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:32:43	1564/1564	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Aug%202018%2002:32:43%20GMT	http://jasoseol.com/assets/twitter/fonts/glyphicons-halflings-regular.svg	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/twitter/fonts/glyphicons-halflings-regular.svg	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:32:45	44300/44300	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Aug%202018%2002:32:43%20GMT	http://jasoseol.com/assets/MaterialIcons-Regular.woff2	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/MaterialIcons-Regular.html	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:32:55	57620/57620	---MCZ	200	added ('OK')	application/font-woff	date:Wed,%2015%20Aug%202018%2002:32:45%20GMT	http://jasoseol.com/assets/MaterialIcons-Regular.woff	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/MaterialIcons-Regular.woff	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:32:58	143258/143258	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Aug%202018%2002:32:43%20GMT	http://jasoseol.com/assets/MaterialIcons-Regular.eot	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/MaterialIcons-Regular.eot	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:03	2398119/2398119	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b6a8ed7-2497a7%22	http://jasoseol.com/assets/application_web_main-9503ee99b9d67e7a03b96f428ac2dc4eade9222a6926950e91d9adf78e2b6f59.js	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/application_web_main-9503ee99b9d67e7a03b96f428ac2dc4eade9222a6926950e91d9adf78e2b6f59.js	(from http://jasoseol.com/recruit)
11:33:04	41545/41545	---MCZ	200	added ('OK')	image/png	etag:W/%2259b81ff7-a249%22	http://jasoseol.com/assets/recommend/img_blur_back-e5bd6b4e7bd2fe9991b514645471d4abeeea3fde6362c592153720a66943a56c.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/recommend/img_blur_back-e5bd6b4e7bd2fe9991b514645471d4abeeea3fde6362c592153720a66943a56c.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:04	406/406	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-196%22	http://jasoseol.com/assets/main/resume/resume_list-d66db553fb1603dc91acb42d31a65f05fd5ac9412ad69660ae1114374dfa027f.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/resume_list-d66db553fb1603dc91acb42d31a65f05fd5ac9412ad69660ae1114374dfa027f.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:05	414/414	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-19e%22	http://jasoseol.com/assets/main/resume/resume_list_active-382f2cdd3b6eb7863199a78e2a0a1d24f0d3ce6a2aacd5836c171a1f1b38cd65.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/resume_list_active-382f2cdd3b6eb7863199a78e2a0a1d24f0d3ce6a2aacd5836c171a1f1b38cd65.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:05	629/629	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-275%22	http://jasoseol.com/assets/main/resume/load-fccaf03f5a2a72e1a3df6bedc1d56ea7e550bd02042f465147594f01b76e8ee1.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/load-fccaf03f5a2a72e1a3df6bedc1d56ea7e550bd02042f465147594f01b76e8ee1.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:06	675/675	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-2a3%22	http://jasoseol.com/assets/main/resume/load_active-2d1160aae3a55834854f9e8cbb94729b98792c1430d369edacaea9a857c9bda1.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/load_active-2d1160aae3a55834854f9e8cbb94729b98792c1430d369edacaea9a857c9bda1.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:06	1148/1148	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-47c%22	http://jasoseol.com/assets/main/resume/new-f0c5d392ff3607fb911bd51694b14a984174a0692104dd479620bfab91899ea2.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/new-f0c5d392ff3607fb911bd51694b14a984174a0692104dd479620bfab91899ea2.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:06	1163/1163	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-48b%22	http://jasoseol.com/assets/main/resume/new_active-9138fe11a39ecaf4950a61153d118eb837cbe13bccd3096abbf785e928ab04fc.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/new_active-9138fe11a39ecaf4950a61153d118eb837cbe13bccd3096abbf785e928ab04fc.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:07	596/596	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-254%22	http://jasoseol.com/assets/main/resume/save-9bbe349db5c541e177ee0d4162c337ea59251a87a6ef2c44f8f72cd5ebb5c29a.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/save-9bbe349db5c541e177ee0d4162c337ea59251a87a6ef2c44f8f72cd5ebb5c29a.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:07	608/608	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-260%22	http://jasoseol.com/assets/main/resume/save_active-94ca87a91fef40dcefcd12e5141621583bf22182de182c08c6d391256a190fb5.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/save_active-94ca87a91fef40dcefcd12e5141621583bf22182de182c08c6d391256a190fb5.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:07	801/801	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-321%22	http://jasoseol.com/assets/main/resume/export-df3bcf7ca7f46f727ff04e348fb5342e83527de8bffe79282eed1cc68b91a5f1.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/export-df3bcf7ca7f46f727ff04e348fb5342e83527de8bffe79282eed1cc68b91a5f1.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:08	128180/128180	---MCZ	200	added ('OK')	application/x-font-ttf	date:Wed,%2015%20Aug%202018%2002:32:56%20GMT	http://jasoseol.com/assets/MaterialIcons-Regular.ttf	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/MaterialIcons-Regular.ttf	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:08	744/744	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-2e8%22	http://jasoseol.com/assets/main/resume/export_active-4addf21bb132478beba2fd8591eb18cd1353941293755555dafa5d81786439f7.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/export_active-4addf21bb132478beba2fd8591eb18cd1353941293755555dafa5d81786439f7.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:08	1329/1329	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-531%22	http://jasoseol.com/assets/main/resume/list-1529d11d654ada3c00982b327ebf2da2d59e1fd7487ecdb5d2a965274e0f83e3.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/list-1529d11d654ada3c00982b327ebf2da2d59e1fd7487ecdb5d2a965274e0f83e3.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:08	1334/1334	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-536%22	http://jasoseol.com/assets/main/resume/list_hover-4cd92940f9c8fc2ad273ee5c4bb91a739f3b8b5f50b973d1b227764bba23dcb9.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/list_hover-4cd92940f9c8fc2ad273ee5c4bb91a739f3b8b5f50b973d1b227764bba23dcb9.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:09	1346/1346	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-542%22	http://jasoseol.com/assets/main/resume/grid-b87b99f5935627ff9aad44b2a7a9175d3191f4455932c875e6736ce372848084.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/grid-b87b99f5935627ff9aad44b2a7a9175d3191f4455932c875e6736ce372848084.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:09	1347/1347	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-543%22	http://jasoseol.com/assets/main/resume/grid_hover-520b931918c516a49d912430dd620c6e6bb5718c3b532a3f864008a880a8b642.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/grid_hover-520b931918c516a49d912430dd620c6e6bb5718c3b532a3f864008a880a8b642.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:09	1314/1314	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-522%22	http://jasoseol.com/assets/main/resume/add_folder-c3dc4b8aa9af885f66ba0e6e6d8d3523e235570553ae3c0651566e93c77fb0d8.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/add_folder-c3dc4b8aa9af885f66ba0e6e6d8d3523e235570553ae3c0651566e93c77fb0d8.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:09	1323/1323	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-52b%22	http://jasoseol.com/assets/main/resume/add_folder_hover-39bc1acac8e8435cf8727eb8fe73a6a608333bd3e94421f7a7ebea63666344cd.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/add_folder_hover-39bc1acac8e8435cf8727eb8fe73a6a608333bd3e94421f7a7ebea63666344cd.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:10	1470/1470	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-5be%22	http://jasoseol.com/assets/main/resume/order-b8a08d9819c28aecb56deab6a05f83d37ab5b199b8eb1c1bdcd62b9dfa3a424f.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/order-b8a08d9819c28aecb56deab6a05f83d37ab5b199b8eb1c1bdcd62b9dfa3a424f.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:10	1471/1471	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-5bf%22	http://jasoseol.com/assets/main/resume/order_hover-accc90b28f5430084a5fd2f33f433d507ae91133e5dd22ce4a1dd4a0f200b1c1.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/order_hover-accc90b28f5430084a5fd2f33f433d507ae91133e5dd22ce4a1dd4a0f200b1c1.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:10	55114/55114	---MCZ	200	added ('OK')	image/png	etag:W/%225aa2374e-d74a%22	http://jasoseol.com/assets/tutorial/calendar/more_in_app_background-3a1ee13f3e8116c16a1c4914a75e18877cd620bdc41a911b8155c8192c5d5f8a.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/tutorial/calendar/more_in_app_background-3a1ee13f3e8116c16a1c4914a75e18877cd620bdc41a911b8155c8192c5d5f8a.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:10	1988/1988	---M-Z	200	added ('OK')	image/png	etag:W/%2259b81ff7-7c4%22	http://jasoseol.com/assets/main/resume/new_resume-31b25625a1f28d23ca515e29eda12702ae5fdf708c90db121d06bcdaf4afc3a3.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/new_resume-31b25625a1f28d23ca515e29eda12702ae5fdf708c90db121d06bcdaf4afc3a3.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:11	381/381	---MCZ	200	added ('OK')	image/gif	date:Wed,%2015%20Aug%202018%2002:33:11%20GMT	http://jasoseol.com/assets/img/loading.gif	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/img/loading.gif	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:12	5564/5564	---MCZ	200	added ('OK')	image/gif	date:Wed,%2015%20Aug%202018%2002:33:10%20GMT	http://jasoseol.com/assets/img/zTreeStandard.gif	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/img/zTreeStandard.gif	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:12	11173/11173	---MCZ	200	added ('OK')	image/png	date:Wed,%2015%20Aug%202018%2002:33:10%20GMT	http://jasoseol.com/assets/img/zTreeStandard.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/img/zTreeStandard.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
11:33:12	1039/1039	---MCZ	200	added ('OK')	image/png	date:Wed,%2015%20Aug%202018%2002:33:12%20GMT	http://jasoseol.com/assets/main/resume/load/arrow.png	C:/ITStudy/2.bigData/tedWeb/tedWeb/jasoseol.com/assets/main/resume/load/arrow.png	(from http://jasoseol.com/assets/application_web_main-c08f5cbd150ac70f1ce12b384f512d1b446bcd1b5e93e13cd6c478d55af38b85.css)
